row_number,event_type,health_score,status,description,is_accurate
5812,WARNING,81.64,HEALTHY,Multi-factor degradation detected,false
5813,WARNING,81.24,HEALTHY,Multi-factor degradation detected,false
5814,WARNING,77.35,HEALTHY,Multi-factor degradation detected,false
5815,WARNING,79.06,HEALTHY,Multi-factor degradation detected,false
5816,WARNING,78.65,HEALTHY,Multi-factor degradation detected,false
5817,WARNING,79.75,HEALTHY,Critical tool wear (202min),false
5818,WARNING,79.40,HEALTHY,Critical tool wear (204min),false
5819,WARNING,79.05,HEALTHY,Critical tool wear (206min),false
5820,WARNING,78.70,HEALTHY,Critical tool wear (208min),false
5821,WARNING,74.57,HEALTHY,Critical tool wear (210min),false
5822,WARNING,76.19,HEALTHY,Critical tool wear (212min),false
5823,WARNING,75.75,HEALTHY,Critical tool wear (214min),false
5824,WARNING,77.18,HEALTHY,Critical tool wear (217min),false
5825,WARNING,76.83,HEALTHY,Critical tool wear (219min),false
5826,WARNING,76.39,HEALTHY,Critical tool wear (221min),false
5827,WARNING,76.04,HEALTHY,Critical tool wear (223min),false
5890,WARNING,80.50,HEALTHY,Multi-factor degradation detected,false
5897,WARNING,77.87,HEALTHY,Multi-factor degradation detected,false
5899,WARNING,77.16,HEALTHY,Multi-factor degradation detected,false
5901,WARNING,83.74,HEALTHY,Multi-factor degradation detected,false
5902,WARNING,81.81,HEALTHY,Multi-factor degradation detected,false
5903,WARNING,82.90,HEALTHY,Multi-factor degradation detected,false
5904,WARNING,74.26,HEALTHY,Multi-factor degradation detected,false
5905,WARNING,76.04,HEALTHY,Multi-factor degradation detected,false
5906,WARNING,80.02,HEALTHY,Multi-factor degradation detected,false
5907,WARNING,81.01,HEALTHY,Multi-factor degradation detected,false
5908,WARNING,79.15,HEALTHY,Multi-factor degradation detected,false
5909,WARNING,79.74,HEALTHY,Critical tool wear (205min),false
5910,FAILURE_CONFIRMED,71.14,HEALTHY,Critical tool wear (208min),true
5912,WARNING,88.54,HEALTHY,Multi-factor degradation detected,false
5922,WARNING,92.01,HEALTHY,Multi-factor degradation detected,false
5940,WARNING,86.55,HEALTHY,Multi-factor degradation detected,false
5969,WARNING,75.08,HEALTHY,Multi-factor degradation detected,false
5982,WARNING,82.05,HEALTHY,Multi-factor degradation detected,false
5983,WARNING,82.92,HEALTHY,Multi-factor degradation detected,false
5984,WARNING,81.25,HEALTHY,Multi-factor degradation detected,false
5985,WARNING,79.58,HEALTHY,Multi-factor degradation detected,false
5986,WARNING,80.86,HEALTHY,Multi-factor degradation detected,false
5987,WARNING,78.38,HEALTHY,Multi-factor degradation detected,false
5988,WARNING,80.12,HEALTHY,Critical tool wear (202min),false
5989,WARNING,72.01,HEALTHY,Critical tool wear (204min),false
5990,WARNING,77.55,HEALTHY,Critical tool wear (209min),false
5991,WARNING,76.51,HEALTHY,Critical tool wear (211min),false
5992,WARNING,78.06,HEALTHY,Critical tool wear (214min),false
5993,WARNING,74.69,HEALTHY,Critical tool wear (216min),false
5994,WARNING,77.40,HEALTHY,Critical tool wear (218min),false
5995,WARNING,77.00,HEALTHY,Critical tool wear (221min),false
5996,WARNING,68.28,WARNING,Critical tool wear (223min),false
5997,WARNING,74.78,HEALTHY,Critical tool wear (225min),false
5998,WARNING,74.60,HEALTHY,Critical tool wear (228min),false
5999,WARNING,75.43,HEALTHY,Critical tool wear (231min),false
6000,FAILURE_CONFIRMED,73.09,HEALTHY,Critical tool wear (234min),true
6025,FAILURE_CONFIRMED,86.98,HEALTHY,Multi-factor degradation detected,true
6046,WARNING,79.74,HEALTHY,Multi-factor degradation detected,false
6047,WARNING,79.30,HEALTHY,Multi-factor degradation detected,false
6070,WARNING,82.29,HEALTHY,Multi-factor degradation detected,false
6071,WARNING,81.69,HEALTHY,Multi-factor degradation detected,false
6072,WARNING,83.00,HEALTHY,Multi-factor degradation detected,false
6073,WARNING,80.62,HEALTHY,Multi-factor degradation detected,false
6074,WARNING,77.83,HEALTHY,Multi-factor degradation detected,false
6075,WARNING,81.38,HEALTHY,Multi-factor degradation detected,false
6076,WARNING,76.91,HEALTHY,Multi-factor degradation detected,false
6077,WARNING,80.46,HEALTHY,Multi-factor degradation detected,false
6078,WARNING,80.24,HEALTHY,Critical tool wear (201min),false
6079,FAILURE_CONFIRMED,73.69,HEALTHY,Critical tool wear (203min),true
6080,WARNING,79.59,HEALTHY,Critical tool wear (205min),false
6081,WARNING,79.01,HEALTHY,Critical tool wear (208min),false
6082,WARNING,78.66,HEALTHY,Critical tool wear (210min),false
6083,WARNING,76.89,HEALTHY,Critical tool wear (212min),false
6084,WARNING,76.09,HEALTHY,Critical tool wear (214min),false
6092,FAILURE_CONFIRMED,91.66,HEALTHY,Multi-factor degradation detected,true
6094,WARNING,91.57,HEALTHY,Multi-factor degradation detected,false
6119,WARNING,83.44,HEALTHY,Multi-factor degradation detected,false
6123,WARNING,83.10,HEALTHY,Multi-factor degradation detected,false
6128,WARNING,77.50,HEALTHY,Multi-factor degradation detected,false
6154,FAILURE_CONFIRMED,74.50,HEALTHY,Multi-factor degradation detected,true
6156,WARNING,81.67,HEALTHY,Multi-factor degradation detected,false
6157,WARNING,82.96,HEALTHY,Multi-factor degradation detected,false
6158,WARNING,78.93,HEALTHY,Multi-factor degradation detected,false
6159,WARNING,80.31,HEALTHY,Multi-factor degradation detected,false
6160,FAILURE_CONFIRMED,75.75,HEALTHY,Multi-factor degradation detected,true
6161,WARNING,80.31,HEALTHY,Multi-factor degradation detected,false
6162,WARNING,81.34,HEALTHY,Multi-factor degradation detected,false
6163,WARNING,79.76,HEALTHY,Multi-factor degradation detected,false
6164,WARNING,79.17,HEALTHY,Multi-factor degradation detected,false
6165,WARNING,78.63,HEALTHY,Multi-factor degradation detected,false
6166,WARNING,79.54,HEALTHY,Critical tool wear (205min),false
6167,WARNING,79.19,HEALTHY,Critical tool wear (207min),false
6168,WARNING,76.24,HEALTHY,Critical tool wear (212min),false
6169,WARNING,73.95,HEALTHY,Critical tool wear (215min),false
6170,WARNING,77.44,HEALTHY,Critical tool wear (218min),false
6171,WARNING,77.04,HEALTHY,Critical tool wear (220min),false
6172,WARNING,76.12,HEALTHY,Critical tool wear (225min),false
6173,FAILURE_CONFIRMED,75.77,HEALTHY,Critical tool wear (227min),true
6179,FAILURE_CONFIRMED,87.70,HEALTHY,Multi-factor degradation detected,true
6188,WARNING,91.50,HEALTHY,Multi-factor degradation detected,false
6227,WARNING,76.65,HEALTHY,Multi-factor degradation detected,false
6239,WARNING,80.22,HEALTHY,Multi-factor degradation detected,false
6247,WARNING,82.29,HEALTHY,Multi-factor degradation detected,false
6248,WARNING,81.51,HEALTHY,Multi-factor degradation detected,false
6249,FAILURE_CONFIRMED,74.96,HEALTHY,Multi-factor degradation detected,true
6250,WARNING,82.31,HEALTHY,Multi-factor degradation detected,false
6251,WARNING,81.88,HEALTHY,Multi-factor degradation detected,false
6252,WARNING,81.53,HEALTHY,Multi-factor degradation detected,false
6253,WARNING,80.96,HEALTHY,Multi-factor degradation detected,false
6254,WARNING,78.76,HEALTHY,Multi-factor degradation detected,false
6255,WARNING,78.59,HEALTHY,Critical tool wear (202min),false
6256,FAILURE_CONFIRMED,73.49,HEALTHY,Critical tool wear (204min),true
6257,FAILURE_CONFIRMED,79.35,HEALTHY,Critical tool wear (206min),true
6277,WARNING,87.95,HEALTHY,Multi-factor degradation detected,false
6290,WARNING,83.88,HEALTHY,Multi-factor degradation detected,false
6298,WARNING,81.55,HEALTHY,Multi-factor degradation detected,false
6322,WARNING,78.05,HEALTHY,Multi-factor degradation detected,false
6331,WARNING,84.20,HEALTHY,Multi-factor degradation detected,false
6332,WARNING,82.12,HEALTHY,Multi-factor degradation detected,false
6333,WARNING,74.21,HEALTHY,Multi-factor degradation detected,false
6334,WARNING,80.71,HEALTHY,Multi-factor degradation detected,false
6335,WARNING,78.48,HEALTHY,Multi-factor degradation detected,false
6336,WARNING,81.35,HEALTHY,Multi-factor degradation detected,false
6337,WARNING,79.19,HEALTHY,Critical tool wear (201min),false
6338,WARNING,80.48,HEALTHY,Critical tool wear (203min),false
6339,WARNING,77.86,HEALTHY,Critical tool wear (206min),false
6340,WARNING,77.77,HEALTHY,Critical tool wear (208min),false
6341,FAILURE_CONFIRMED,77.80,HEALTHY,Critical tool wear (210min),true
6347,WARNING,89.48,HEALTHY,Multi-factor degradation detected,false
6360,WARNING,92.40,HEALTHY,Multi-factor degradation detected,false
6362,WARNING,92.44,HEALTHY,Multi-factor degradation detected,false
6366,WARNING,91.04,HEALTHY,Multi-factor degradation detected,false
6399,WARNING,82.81,HEALTHY,Multi-factor degradation detected,false
6405,WARNING,76.86,HEALTHY,Multi-factor degradation detected,false
6410,WARNING,84.12,HEALTHY,Multi-factor degradation detected,false
6411,WARNING,83.69,HEALTHY,Multi-factor degradation detected,false
6412,WARNING,83.38,HEALTHY,Multi-factor degradation detected,false
6413,WARNING,82.85,HEALTHY,Multi-factor degradation detected,false
6414,WARNING,81.03,HEALTHY,Multi-factor degradation detected,false
6415,WARNING,82.11,HEALTHY,Multi-factor degradation detected,false
6416,WARNING,81.59,HEALTHY,Multi-factor degradation detected,false
6417,WARNING,81.24,HEALTHY,Multi-factor degradation detected,false
6418,WARNING,80.49,HEALTHY,Critical tool wear (203min),false
6419,WARNING,78.00,HEALTHY,Critical tool wear (205min),false
6420,FAILURE_CONFIRMED,77.80,HEALTHY,Critical tool wear (210min),true
6423,WARNING,92.26,HEALTHY,Multi-factor degradation detected,false
6426,WARNING,92.26,HEALTHY,Multi-factor degradation detected,false
6432,WARNING,92.35,HEALTHY,Multi-factor degradation detected,false
6438,WARNING,88.61,HEALTHY,Multi-factor degradation detected,false
6445,WARNING,88.20,HEALTHY,Multi-factor degradation detected,false
6459,WARNING,83.99,HEALTHY,Multi-factor degradation detected,false
6460,WARNING,85.07,HEALTHY,Multi-factor degradation detected,false
6464,WARNING,81.72,HEALTHY,Multi-factor degradation detected,false
6494,WARNING,81.56,HEALTHY,Multi-factor degradation detected,false
6495,WARNING,82.09,HEALTHY,Multi-factor degradation detected,false
6496,WARNING,81.44,HEALTHY,Multi-factor degradation detected,false
6497,WARNING,78.47,HEALTHY,Multi-factor degradation detected,false
6498,FAILURE_CONFIRMED,74.00,HEALTHY,Multi-factor degradation detected,true
6499,WARNING,71.00,HEALTHY,Rotational speed anomaly (2041rpm),false
6500,WARNING,78.58,HEALTHY,Multi-factor degradation detected,false
6501,WARNING,79.05,HEALTHY,Critical tool wear (201min),false
6502,WARNING,79.98,HEALTHY,Critical tool wear (204min),false
6503,WARNING,67.81,WARNING,Critical tool wear (207min),false
6504,WARNING,79.14,HEALTHY,Critical tool wear (209min),false
6505,WARNING,76.29,HEALTHY,Critical tool wear (212min),false
6506,WARNING,77.91,HEALTHY,Critical tool wear (215min),false
6507,WARNING,77.61,HEALTHY,Critical tool wear (217min),false
6511,WARNING,91.75,HEALTHY,Multi-factor degradation detected,false
6519,WARNING,87.87,HEALTHY,Multi-factor degradation detected,false
6526,FAILURE_CONFIRMED,88.72,HEALTHY,Multi-factor degradation detected,true
6541,FAILURE_CONFIRMED,82.35,HEALTHY,Multi-factor degradation detected,true
6575,WARNING,82.03,HEALTHY,Multi-factor degradation detected,false
6576,WARNING,81.93,HEALTHY,Multi-factor degradation detected,false
6577,WARNING,81.38,HEALTHY,Multi-factor degradation detected,false
6578,WARNING,81.09,HEALTHY,Multi-factor degradation detected,false
6579,WARNING,82.03,HEALTHY,Multi-factor degradation detected,false
6580,WARNING,81.72,HEALTHY,Multi-factor degradation detected,false
6581,WARNING,81.38,HEALTHY,Multi-factor degradation detected,false
6582,WARNING,80.98,HEALTHY,Multi-factor degradation detected,false
6583,WARNING,80.54,HEALTHY,Multi-factor degradation detected,false
6584,WARNING,80.19,HEALTHY,Multi-factor degradation detected,false
6585,WARNING,79.66,HEALTHY,Critical tool wear (203min),false
6586,WARNING,77.79,HEALTHY,Critical tool wear (205min),false
6587,WARNING,78.75,HEALTHY,Critical tool wear (208min),false
6588,WARNING,70.22,HEALTHY,Critical tool wear (210min),false
6589,WARNING,77.79,HEALTHY,Critical tool wear (213min),false
6613,WARNING,85.02,HEALTHY,Multi-factor degradation detected,false
6618,WARNING,85.97,HEALTHY,Multi-factor degradation detected,false
6619,FAILURE_CONFIRMED,85.00,HEALTHY,Multi-factor degradation detected,true
6632,WARNING,81.15,HEALTHY,Multi-factor degradation detected,false
6644,WARNING,74.55,HEALTHY,Multi-factor degradation detected,false
6652,WARNING,79.75,HEALTHY,Multi-factor degradation detected,false
6661,WARNING,83.39,HEALTHY,Multi-factor degradation detected,false
6662,WARNING,82.60,HEALTHY,Multi-factor degradation detected,false
6663,WARNING,71.19,HEALTHY,Rotational speed anomaly (2093rpm),false
6664,WARNING,80.03,HEALTHY,Multi-factor degradation detected,false
6665,WARNING,81.20,HEALTHY,Multi-factor degradation detected,false
6666,WARNING,80.85,HEALTHY,Multi-factor degradation detected,false
6667,WARNING,78.45,HEALTHY,Multi-factor degradation detected,false
6668,WARNING,80.06,HEALTHY,Critical tool wear (201min),false
6669,WARNING,79.19,HEALTHY,Critical tool wear (206min),false
6670,WARNING,77.45,HEALTHY,Critical tool wear (208min),false
6671,WARNING,69.76,WARNING,Critical tool wear (210min),false
6672,WARNING,78.05,HEALTHY,Critical tool wear (212min),false
6673,WARNING,75.67,HEALTHY,Critical tool wear (214min),false
6674,FAILURE_CONFIRMED,75.16,HEALTHY,Critical tool wear (216min),true
6675,WARNING,76.96,HEALTHY,Critical tool wear (218min),false
6676,WARNING,74.52,HEALTHY,Critical tool wear (220min),false
6677,WARNING,76.26,HEALTHY,Critical tool wear (222min),false
6678,WARNING,75.91,HEALTHY,Critical tool wear (224min),false
6679,FAILURE_CONFIRMED,89.41,HEALTHY,Multi-factor degradation detected,true
6695,WARNING,88.10,HEALTHY,Multi-factor degradation detected,false
6696,WARNING,91.15,HEALTHY,Multi-factor degradation detected,false
6706,WARNING,88.42,HEALTHY,Multi-factor degradation detected,false
6722,WARNING,78.68,HEALTHY,Multi-factor degradation detected,false
6741,WARNING,81.22,HEALTHY,Multi-factor degradation detected,false
6745,WARNING,77.74,HEALTHY,Multi-factor degradation detected,false
6750,WARNING,82.53,HEALTHY,Multi-factor degradation detected,false
6751,WARNING,82.18,HEALTHY,Multi-factor degradation detected,false
6752,WARNING,81.65,HEALTHY,Multi-factor degradation detected,false
6753,WARNING,77.76,HEALTHY,Multi-factor degradation detected,false
6754,WARNING,78.90,HEALTHY,Multi-factor degradation detected,false
6755,WARNING,80.34,HEALTHY,Multi-factor degradation detected,false
6756,WARNING,78.31,HEALTHY,Multi-factor degradation detected,false
6757,WARNING,75.20,HEALTHY,Critical tool wear (202min),false
6758,WARNING,74.86,HEALTHY,Critical tool wear (204min),false
6759,WARNING,77.29,HEALTHY,Critical tool wear (206min),false
6760,FAILURE_CONFIRMED,78.50,HEALTHY,Critical tool wear (208min),true
6788,WARNING,88.45,HEALTHY,Multi-factor degradation detected,false
6795,WARNING,84.77,HEALTHY,Multi-factor degradation detected,false
6797,WARNING,82.61,HEALTHY,Multi-factor degradation detected,false
6824,WARNING,79.39,HEALTHY,Multi-factor degradation detected,false
6832,WARNING,81.01,HEALTHY,Multi-factor degradation detected,false
6833,WARNING,82.79,HEALTHY,Multi-factor degradation detected,false
6834,WARNING,80.00,HEALTHY,Multi-factor degradation detected,false
6835,WARNING,79.94,HEALTHY,Multi-factor degradation detected,false
6836,WARNING,77.45,HEALTHY,Multi-factor degradation detected,false
6837,WARNING,79.02,HEALTHY,Multi-factor degradation detected,false
6838,WARNING,80.42,HEALTHY,Multi-factor degradation detected,false
6839,WARNING,79.81,HEALTHY,Critical tool wear (202min),false
6840,WARNING,78.01,HEALTHY,Critical tool wear (204min),false
6841,WARNING,71.07,HEALTHY,Critical tool wear (206min),false
6842,WARNING,77.47,HEALTHY,Critical tool wear (208min),false
6843,WARNING,76.23,HEALTHY,Critical tool wear (211min),false
6844,WARNING,77.71,HEALTHY,Critical tool wear (213min),false
6845,WARNING,69.16,WARNING,Critical tool wear (215min),false
6865,WARNING,89.22,HEALTHY,Multi-factor degradation detected,false
6875,WARNING,85.20,HEALTHY,Multi-factor degradation detected,false
6898,WARNING,73.31,HEALTHY,Multi-factor degradation detected,false
6914,FAILURE_CONFIRMED,83.60,HEALTHY,Multi-factor degradation detected,true
6915,WARNING,81.15,HEALTHY,Multi-factor degradation detected,false
6916,WARNING,82.20,HEALTHY,Multi-factor degradation detected,false
6917,WARNING,80.29,HEALTHY,Multi-factor degradation detected,false
6918,WARNING,81.33,HEALTHY,Multi-factor degradation detected,false
6919,WARNING,79.29,HEALTHY,Multi-factor degradation detected,false
6920,WARNING,80.59,HEALTHY,Multi-factor degradation detected,false
6921,WARNING,78.47,HEALTHY,Multi-factor degradation detected,false
6922,WARNING,77.99,HEALTHY,Critical tool wear (202min),false
6923,WARNING,77.53,HEALTHY,Critical tool wear (204min),false
6924,WARNING,77.05,HEALTHY,Critical tool wear (206min),false
6925,FAILURE_CONFIRMED,76.29,HEALTHY,Critical tool wear (208min),true
6926,WARNING,70.37,HEALTHY,Critical tool wear (210min),false
6933,FAILURE_CONFIRMED,89.30,HEALTHY,Multi-factor degradation detected,true
6942,WARNING,91.45,HEALTHY,Multi-factor degradation detected,false
